Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
176,Tua,1,Coat,Outerwear,High,Oklahoma,L,Violet,Fall,Poor,Yes,Next Day Air,Yes,Yes,New Customer,Bank Transfer,Annually
177,Tua,1,Backpack,Accessories,High,New Hampshire,L,Black,Spring,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Credit Card,Quarterly
178,Muda,1,Hoodie,Clothing,Medium,Kansas,L,Magenta,Fall,Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
179,Tua,1,Skirt,Clothing,Medium,Idaho,L,Lavender,Fall,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,PayPal,Quarterly
180,Tua,1,Boots,Footwear,Low,Illinois,M,Violet,Fall,Excellent,Yes,Store Pickup,Yes,Yes,New Customer,Bank Transfer,Fortnightly
181,Tua,1,Sandals,Footwear,High,South Dakota,L,Green,Fall,Fair,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Fortnightly
182,Dewasa,1,Pants,Clothing,Medium,Massachusetts,M,Beige,Summer,Excellent,Yes,Next Day Air,Yes,Yes,New Customer,Bank Transfer,Weekly
183,Dewasa,1,Gloves,Accessories,High,Alabama,XL,Purple,Summer,Poor,Yes,Store Pickup,Yes,Yes,New Customer,Debit Card,Annually
184,Tua,1,Skirt,Clothing,Low,Ohio,XL,Beige,Spring,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Credit Card,Weekly
185,Dewasa,1,Sneakers,Footwear,Low,Hawaii,L,Cyan,Spring,Poor,Yes,Express,Yes,Yes,Loyal Customer,Cash,Fortnightly
186,Dewasa,1,T-shirt,Clothing,Low,Wisconsin,XL,Silver,Summer,Very Good,Yes,Store Pickup,Yes,Yes,Loyal Customer,Bank Transfer,Fortnightly
187,Dewasa,1,Backpack,Accessories,Medium,Minnesota,S,Lavender,Summer,Poor,Yes,Standard,Yes,Yes,Loyal Customer,Debit Card,Annually
188,Muda,1,Shoes,Footwear,High,Georgia,S,Purple,Spring,Fair,Yes,Store Pickup,Yes,Yes,New Customer,Bank Transfer,Bi-Weekly
189,Dewasa,1,Hoodie,Clothing,Medium,Arkansas,M,Pink,Spring,Fair,Yes,Express,Yes,Yes,New Customer,Bank Transfer,Bi-Weekly
190,Dewasa,1,Blouse,Clothing,High,West Virginia,M,Maroon,Fall,Very Good,Yes,Next Day Air,Yes,Yes,New Customer,Credit Card,Weekly
191,Tua,1,Coat,Outerwear,Medium,Indiana,XL,Beige,Fall,Poor,Yes,Free Shipping,Yes,Yes,Loyal Customer,Venmo,Quarterly
192,Tua,1,Hat,Accessories,High,Utah,M,Gray,Fall,Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Cash,Every 3 Months
193,Dewasa,1,Shoes,Footwear,Low,Nebraska,L,Turquoise,Summer,Poor,Yes,Express,Yes,Yes,Regular Customer,PayPal,Bi-Weekly
194,Dewasa,1,Belt,Accessories,High,North Dakota,S,Silver,Fall,Poor,Yes,Standard,Yes,Yes,Loyal Customer,Venmo,Annually
195,Tua,1,Backpack,Accessories,High,Missouri,M,Olive,Spring,Fair,Yes,Express,Yes,Yes,Regular Customer,Debit Card,Quarterly
196,Tua,1,Jacket,Outerwear,Low,New York,M,Magenta,Fall,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Credit Card,Monthly
197,Dewasa,1,Boots,Footwear,High,Washington,M,Lavender,Summer,Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Credit Card,Fortnightly
198,Tua,1,Scarf,Accessories,High,South Carolina,M,Black,Fall,Fair,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Credit Card,Monthly
199,Tua,1,Jewelry,Accessories,Medium,Utah,M,Turquoise,Winter,Excellent,Yes,Standard,Yes,Yes,Loyal Customer,Credit Card,Fortnightly
200,Tua,1,Hat,Accessories,High,Idaho,XL,Green,Summer,Good,Yes,Express,Yes,Yes,Loyal Customer,Cash,Weekly
201,Muda,1,Dress,Clothing,Medium,Pennsylvania,S,Teal,Summer,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Monthly
202,Tua,1,Blouse,Clothing,Low,Missouri,S,Beige,Fall,Very Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Bank Transfer,Annually
203,Tua,1,Hat,Accessories,Low,Nebraska,L,Magenta,Spring,Poor,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Annually
204,Tua,1,Scarf,Accessories,Low,Indiana,S,Yellow,Fall,Fair,Yes,Next Day Air,Yes,Yes,Regular Customer,Bank Transfer,Weekly
205,Muda,1,Sneakers,Footwear,High,Arizona,M,Yellow,Fall,Good,Yes,Store Pickup,Yes,Yes,Loyal Customer,Cash,Bi-Weekly
206,Tua,1,Shirt,Clothing,Medium,Hawaii,M,Silver,Winter,Poor,Yes,Standard,Yes,Yes,Regular Customer,PayPal,Weekly
207,Muda,1,T-shirt,Clothing,Medium,Wisconsin,L,Silver,Summer,Very Good,Yes,Free Shipping,Yes,Yes,New Customer,Venmo,Fortnightly
208,Tua,1,Gloves,Accessories,High,Rhode Island,M,Silver,Summer,Poor,Yes,Express,Yes,Yes,Regular Customer,Bank Transfer,Bi-Weekly
209,Tua,1,Skirt,Clothing,Low,Wisconsin,M,Gold,Spring,Very Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Credit Card,Monthly
210,Tua,1,Sandals,Footwear,High,Minnesota,S,Olive,Winter,Fair,Yes,Store Pickup,Yes,Yes,Loyal Customer,Cash,Every 3 Months
211,Dewasa,1,Jacket,Outerwear,Low,Vermont,L,Teal,Fall,Poor,Yes,2-Day Shipping,Yes,Yes,New Customer,PayPal,Fortnightly
212,Tua,1,Skirt,Clothing,High,South Dakota,L,Maroon,Fall,Very Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Debit Card,Fortnightly
213,Tua,1,Handbag,Accessories,High,Virginia,L,Blue,Fall,Very Good,Yes,Express,Yes,Yes,New Customer,Debit Card,Annually
214,Muda,1,Handbag,Accessories,High,Nevada,L,Peach,Fall,Very Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Every 3 Months
215,Muda,1,Jacket,Outerwear,Medium,Hawaii,L,Blue,Summer,Very Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Cash,Every 3 Months
216,Tua,1,Scarf,Accessories,Medium,New Jersey,S,Orange,Spring,Poor,Yes,2-Day Shipping,Yes,Yes,Regular Customer,PayPal,Bi-Weekly
217,Dewasa,1,Shorts,Clothing,Medium,Massachusetts,L,Yellow,Spring,Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Venmo,Weekly
218,Dewasa,1,Sunglasses,Accessories,Medium,Oklahoma,M,Purple,Winter,Fair,Yes,Next Day Air,Yes,Yes,Regular Customer,Bank Transfer,Annually
219,Muda,1,T-shirt,Clothing,Medium,California,S,Magenta,Spring,Poor,Yes,Store Pickup,Yes,Yes,New Customer,Credit Card,Quarterly
220,Dewasa,1,Belt,Accessories,High,Nevada,M,Cyan,Spring,Poor,Yes,Free Shipping,Yes,Yes,Regular Customer,Cash,Fortnightly
221,Dewasa,1,Sneakers,Footwear,Medium,Arizona,S,Indigo,Spring,Good,Yes,Express,Yes,Yes,Loyal Customer,Debit Card,Fortnightly
222,Muda,1,Hat,Accessories,Medium,North Carolina,XL,Magenta,Summer,Very Good,Yes,Store Pickup,Yes,Yes,New Customer,Bank Transfer,Quarterly
223,Dewasa,1,Gloves,Accessories,High,New York,XL,Gray,Spring,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,PayPal,Fortnightly
224,Muda,1,Pants,Clothing,Medium,Wyoming,M,Turquoise,Spring,Excellent,Yes,Free Shipping,Yes,Yes,Loyal Customer,PayPal,Annually
225,Tua,1,Socks,Clothing,High,South Dakota,S,Beige,Summer,Poor,Yes,Free Shipping,Yes,Yes,Regular Customer,Cash,Every 3 Months
226,Muda,1,Jacket,Outerwear,Low,Arkansas,M,Olive,Spring,Fair,Yes,Next Day Air,Yes,Yes,Regular Customer,Bank Transfer,Annually
227,Muda,1,Shoes,Footwear,High,Texas,L,Violet,Spring,Fair,Yes,Free Shipping,Yes,Yes,New Customer,PayPal,Monthly
228,Dewasa,1,Jeans,Clothing,High,Rhode Island,M,Turquoise,Winter,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Venmo,Fortnightly
229,Muda,1,Socks,Clothing,High,New Hampshire,M,White,Spring,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Credit Card,Annually
230,Tua,1,Sandals,Footwear,Low,Ohio,S,Silver,Spring,Excellent,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Every 3 Months
231,Tua,1,Scarf,Accessories,High,Utah,L,Olive,Fall,Very Good,Yes,Standard,Yes,Yes,Loyal Customer,Credit Card,Annually
232,Muda,1,Blouse,Clothing,Low,Tennessee,M,Blue,Spring,Fair,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Debit Card,Every 3 Months
233,Tua,1,Jewelry,Accessories,Low,Hawaii,L,Purple,Winter,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Bank Transfer,Bi-Weekly
234,Muda,1,Sweater,Clothing,High,Arizona,XL,Yellow,Fall,Very Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Bank Transfer,Every 3 Months
235,Muda,1,Gloves,Accessories,Low,South Dakota,S,Silver,Summer,Good,Yes,Next Day Air,Yes,Yes,Regular Customer,Credit Card,Weekly
236,Dewasa,1,Sunglasses,Accessories,High,New Jersey,M,Cyan,Winter,Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Debit Card,Quarterly
237,Dewasa,1,Coat,Outerwear,Medium,North Dakota,L,Green,Winter,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Fortnightly
238,Dewasa,1,Dress,Clothing,High,Iowa,M,Beige,Summer,Poor,Yes,Store Pickup,Yes,Yes,Loyal Customer,Debit Card,Fortnightly
239,Tua,1,Skirt,Clothing,Low,Ohio,M,Peach,Fall,Very Good,Yes,Free Shipping,Yes,Yes,New Customer,Cash,Annually
240,Dewasa,1,Pants,Clothing,Medium,Vermont,L,Yellow,Summer,Poor,Yes,Express,Yes,Yes,Loyal Customer,Credit Card,Bi-Weekly
241,Dewasa,1,Sweater,Clothing,Medium,Montana,XL,Turquoise,Winter,Fair,Yes,Free Shipping,Yes,Yes,Loyal Customer,Bank Transfer,Fortnightly
242,Dewasa,1,Hoodie,Clothing,High,Delaware,M,Peach,Winter,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Venmo,Bi-Weekly
243,Tua,1,Coat,Outerwear,High,New York,L,Gray,Summer,Very Good,Yes,Store Pickup,Yes,Yes,Loyal Customer,Debit Card,Every 3 Months
244,Muda,1,Jewelry,Accessories,High,Kentucky,M,Olive,Winter,Poor,Yes,2-Day Shipping,Yes,Yes,New Customer,Debit Card,Monthly
245,Tua,1,Belt,Accessories,Medium,Oregon,S,Indigo,Spring,Excellent,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Weekly
246,Dewasa,1,Sandals,Footwear,Medium,Rhode Island,L,Charcoal,Summer,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Fortnightly
247,Dewasa,1,Sunglasses,Accessories,High,Nevada,XL,Beige,Spring,Fair,Yes,Express,Yes,Yes,Regular Customer,Venmo,Bi-Weekly
248,Muda,1,Sweater,Clothing,Medium,Montana,XL,Brown,Spring,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Debit Card,Weekly
249,Dewasa,1,Belt,Accessories,High,Pennsylvania,M,Blue,Winter,Excellent,Yes,Express,Yes,Yes,Loyal Customer,PayPal,Weekly
250,Tua,1,Handbag,Accessories,Medium,Alaska,S,Teal,Fall,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Credit Card,Annually
251,Dewasa,1,Skirt,Clothing,Low,Mississippi,L,Black,Fall,Good,Yes,Express,Yes,Yes,New Customer,Bank Transfer,Weekly
252,Muda,1,Handbag,Accessories,Medium,Wyoming,XL,Gold,Winter,Poor,Yes,Standard,Yes,Yes,Loyal Customer,PayPal,Annually
253,Dewasa,1,Shorts,Clothing,Medium,Delaware,M,Violet,Summer,Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Venmo,Fortnightly
254,Tua,1,Boots,Footwear,High,Oklahoma,L,Cyan,Winter,Excellent,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Bank Transfer,Bi-Weekly
255,Tua,1,Sunglasses,Accessories,Medium,Indiana,M,White,Winter,Fair,Yes,Store Pickup,Yes,Yes,New Customer,PayPal,Bi-Weekly
256,Dewasa,1,Scarf,Accessories,Low,Maryland,M,Charcoal,Spring,Very Good,Yes,Free Shipping,Yes,Yes,Regular Customer,Debit Card,Annually
257,Tua,1,Jewelry,Accessories,Low,South Dakota,XL,Violet,Spring,Excellent,Yes,Express,Yes,Yes,Regular Customer,Credit Card,Every 3 Months
258,Muda,1,Handbag,Accessories,Medium,West Virginia,M,Red,Summer,Very Good,Yes,Express,Yes,Yes,New Customer,Credit Card,Quarterly
259,Tua,1,Gloves,Accessories,High,Alabama,S,Lavender,Spring,Poor,Yes,Express,Yes,Yes,Regular Customer,Cash,Quarterly
260,Dewasa,1,Jeans,Clothing,Medium,Louisiana,M,Gold,Fall,Poor,Yes,Standard,Yes,Yes,Regular Customer,Debit Card,Annually
261,Dewasa,1,Hat,Accessories,Medium,Montana,S,Red,Winter,Fair,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Credit Card,Every 3 Months
262,Muda,1,Jeans,Clothing,High,California,L,Magenta,Winter,Excellent,Yes,Standard,Yes,Yes,Regular Customer,Credit Card,Annually
263,Dewasa,1,Pants,Clothing,Low,Hawaii,M,Teal,Summer,Good,Yes,Next Day Air,Yes,Yes,New Customer,Debit Card,Annually
264,Muda,1,Shorts,Clothing,Medium,Iowa,M,Purple,Summer,Very Good,Yes,Store Pickup,Yes,Yes,Loyal Customer,Venmo,Monthly
265,Dewasa,1,Pants,Clothing,High,Colorado,S,Charcoal,Fall,Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Cash,Annually
266,Dewasa,1,Backpack,Accessories,Medium,Michigan,M,Gray,Spring,Fair,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Bank Transfer,Bi-Weekly
267,Tua,1,Jewelry,Accessories,High,Louisiana,L,White,Summer,Fair,Yes,Express,Yes,Yes,Loyal Customer,Credit Card,Weekly
268,Tua,1,Sweater,Clothing,Medium,Maryland,M,Olive,Spring,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Venmo,Annually
269,Tua,1,Shoes,Footwear,Medium,Georgia,M,Charcoal,Spring,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Cash,Monthly
270,Tua,1,Blouse,Clothing,Medium,Georgia,M,Charcoal,Winter,Fair,Yes,Next Day Air,Yes,Yes,New Customer,Cash,Bi-Weekly
271,Dewasa,1,Jeans,Clothing,Medium,North Dakota,XL,Orange,Fall,Excellent,Yes,Free Shipping,Yes,Yes,Regular Customer,Bank Transfer,Annually
272,Tua,1,Sunglasses,Accessories,Medium,Maryland,XL,Yellow,Summer,Excellent,Yes,Express,Yes,Yes,Loyal Customer,Credit Card,Fortnightly
273,Dewasa,1,Jewelry,Accessories,Low,Oregon,M,Beige,Summer,Very Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Debit Card,Bi-Weekly
274,Tua,1,Coat,Outerwear,Low,North Dakota,S,Silver,Spring,Very Good,Yes,Express,Yes,Yes,Loyal Customer,Debit Card,Quarterly
275,Tua,1,Jewelry,Accessories,Low,Maryland,M,Indigo,Spring,Poor,Yes,Express,Yes,Yes,Loyal Customer,Cash,Bi-Weekly
276,Dewasa,1,Backpack,Accessories,High,Virginia,XL,Lavender,Winter,Good,Yes,Express,Yes,Yes,Regular Customer,Credit Card,Weekly
277,Muda,1,Skirt,Clothing,Low,South Dakota,XL,Turquoise,Fall,Fair,Yes,Express,Yes,Yes,Regular Customer,Bank Transfer,Fortnightly
278,Muda,1,Shirt,Clothing,Low,Georgia,M,Green,Winter,Poor,Yes,Store Pickup,Yes,Yes,Loyal Customer,Bank Transfer,Bi-Weekly
279,Tua,1,Sweater,Clothing,High,Hawaii,M,Orange,Spring,Good,Yes,Express,Yes,Yes,Regular Customer,Debit Card,Annually
280,Muda,1,Sneakers,Footwear,Medium,Arkansas,L,Turquoise,Summer,Good,Yes,Standard,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
281,Dewasa,1,Sandals,Footwear,Medium,Montana,S,Cyan,Fall,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Cash,Bi-Weekly
282,Dewasa,1,Belt,Accessories,Medium,Oklahoma,XL,Charcoal,Spring,Poor,Yes,Standard,Yes,Yes,Regular Customer,Debit Card,Bi-Weekly
283,Muda,1,Skirt,Clothing,High,Minnesota,M,Teal,Summer,Poor,Yes,2-Day Shipping,Yes,Yes,New Customer,Cash,Monthly
284,Dewasa,1,Sweater,Clothing,Low,Montana,S,Maroon,Fall,Fair,Yes,Next Day Air,Yes,Yes,Regular Customer,Venmo,Annually
285,Tua,1,Skirt,Clothing,Medium,Ohio,M,Red,Summer,Fair,Yes,Standard,Yes,Yes,New Customer,PayPal,Quarterly
286,Muda,1,Handbag,Accessories,Low,Kentucky,XL,Yellow,Summer,Excellent,Yes,Express,Yes,Yes,New Customer,Debit Card,Bi-Weekly
287,Muda,1,Jewelry,Accessories,Medium,Nebraska,L,Gray,Summer,Poor,Yes,Store Pickup,Yes,Yes,New Customer,Debit Card,Annually
288,Tua,1,Scarf,Accessories,Low,Delaware,L,Blue,Spring,Fair,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Venmo,Fortnightly
289,Muda,1,T-shirt,Clothing,Medium,North Carolina,M,Lavender,Winter,Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Venmo,Bi-Weekly
290,Dewasa,1,Coat,Outerwear,High,New York,M,Yellow,Fall,Very Good,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Credit Card,Monthly
291,Tua,1,T-shirt,Clothing,Low,Colorado,M,Indigo,Winter,Good,Yes,Standard,Yes,Yes,Loyal Customer,PayPal,Weekly
292,Tua,1,Dress,Clothing,Low,Delaware,XL,Violet,Fall,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
293,Tua,1,Shoes,Footwear,High,Utah,M,Green,Spring,Excellent,Yes,Free Shipping,Yes,Yes,Regular Customer,Cash,Quarterly
294,Tua,1,Handbag,Accessories,Low,Connecticut,M,White,Spring,Poor,Yes,Express,Yes,Yes,Loyal Customer,PayPal,Annually
295,Tua,1,Skirt,Clothing,Low,New Jersey,M,Gold,Spring,Excellent,Yes,Store Pickup,Yes,Yes,Regular Customer,Credit Card,Every 3 Months
296,Tua,1,Sunglasses,Accessories,Medium,West Virginia,M,Indigo,Winter,Poor,Yes,Store Pickup,Yes,Yes,Regular Customer,Credit Card,Quarterly
297,Muda,1,Sandals,Footwear,High,Indiana,S,Lavender,Spring,Excellent,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Credit Card,Weekly
298,Dewasa,1,Shoes,Footwear,Low,Delaware,XL,Purple,Summer,Very Good,Yes,Standard,Yes,Yes,New Customer,Credit Card,Bi-Weekly
299,Tua,1,T-shirt,Clothing,Medium,Maryland,M,Lavender,Winter,Good,Yes,Standard,Yes,Yes,Regular Customer,Venmo,Every 3 Months
300,Muda,1,Sneakers,Footwear,High,Pennsylvania,M,Maroon,Summer,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Fortnightly
301,Muda,1,Hat,Accessories,High,Iowa,M,Teal,Spring,Very Good,Yes,Store Pickup,Yes,Yes,Regular Customer,PayPal,Weekly
302,Dewasa,1,Skirt,Clothing,High,Pennsylvania,M,Green,Spring,Good,Yes,Standard,Yes,Yes,Regular Customer,Credit Card,Every 3 Months
303,Dewasa,1,Sweater,Clothing,Medium,Delaware,L,Olive,Summer,Good,Yes,Express,Yes,Yes,Loyal Customer,Bank Transfer,Every 3 Months
304,Muda,1,Sandals,Footwear,Medium,Oregon,M,Turquoise,Summer,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Weekly
305,Dewasa,1,Dress,Clothing,High,Oregon,M,Green,Winter,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,Credit Card,Bi-Weekly
306,Tua,1,Sweater,Clothing,Medium,Utah,M,Teal,Fall,Fair,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,PayPal,Annually
307,Muda,1,Jacket,Outerwear,Medium,North Dakota,S,White,Summer,Good,Yes,Express,Yes,Yes,New Customer,Cash,Annually
308,Muda,1,Gloves,Accessories,Low,Florida,M,Orange,Winter,Fair,Yes,Free Shipping,Yes,Yes,New Customer,Credit Card,Every 3 Months
309,Tua,1,Handbag,Accessories,Low,Maryland,M,Beige,Fall,Good,Yes,Standard,Yes,Yes,Loyal Customer,Venmo,Bi-Weekly
310,Tua,1,Dress,Clothing,Low,Minnesota,M,Yellow,Spring,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Cash,Fortnightly
311,Tua,1,Pants,Clothing,High,Montana,M,Charcoal,Winter,Excellent,Yes,Standard,Yes,Yes,Loyal Customer,Cash,Fortnightly
312,Tua,1,Jeans,Clothing,Medium,Rhode Island,L,Silver,Winter,Very Good,Yes,Store Pickup,Yes,Yes,Regular Customer,Bank Transfer,Monthly
313,Dewasa,1,Pants,Clothing,High,Massachusetts,L,Green,Spring,Fair,Yes,Next Day Air,Yes,Yes,New Customer,PayPal,Annually
314,Dewasa,1,Dress,Clothing,High,Vermont,M,Pink,Spring,Good,Yes,Express,Yes,Yes,Loyal Customer,Credit Card,Every 3 Months
315,Muda,1,Pants,Clothing,Low,New Jersey,M,Purple,Summer,Fair,Yes,Store Pickup,Yes,Yes,Regular Customer,Debit Card,Every 3 Months
316,Tua,1,Jewelry,Accessories,Low,Wisconsin,XL,Orange,Spring,Very Good,Yes,Express,Yes,Yes,Regular Customer,Debit Card,Annually
317,Dewasa,1,Handbag,Accessories,Low,California,M,Charcoal,Fall,Fair,Yes,Free Shipping,Yes,Yes,Loyal Customer,Venmo,Monthly
318,Tua,1,Sweater,Clothing,High,West Virginia,L,Teal,Fall,Very Good,Yes,Standard,Yes,Yes,Loyal Customer,Cash,Every 3 Months
319,Dewasa,1,Backpack,Accessories,Medium,South Dakota,M,Beige,Winter,Poor,Yes,Standard,Yes,Yes,New Customer,Cash,Annually
320,Dewasa,1,Shorts,Clothing,High,Maine,XL,White,Spring,Poor,Yes,Standard,Yes,Yes,New Customer,Cash,Every 3 Months
321,Tua,1,Jewelry,Accessories,High,Kansas,L,White,Summer,Excellent,Yes,Standard,Yes,Yes,Loyal Customer,Debit Card,Quarterly
322,Dewasa,1,Sneakers,Footwear,Low,Vermont,L,Orange,Summer,Excellent,Yes,Free Shipping,Yes,Yes,Loyal Customer,Debit Card,Quarterly
323,Dewasa,1,Belt,Accessories,High,Tennessee,S,Cyan,Winter,Poor,Yes,Standard,Yes,Yes,Loyal Customer,Credit Card,Monthly
324,Tua,1,Hoodie,Clothing,High,Tennessee,M,Orange,Winter,Fair,Yes,Next Day Air,Yes,Yes,Loyal Customer,PayPal,Bi-Weekly
325,Dewasa,1,Shirt,Clothing,High,Wyoming,M,Olive,Summer,Excellent,Yes,Standard,Yes,Yes,Loyal Customer,Venmo,Quarterly
326,Tua,1,Pants,Clothing,Medium,Vermont,M,Charcoal,Winter,Very Good,Yes,Free Shipping,Yes,Yes,Loyal Customer,Debit Card,Annually
327,Tua,1,Scarf,Accessories,Medium,New Jersey,M,White,Fall,Fair,Yes,Store Pickup,Yes,Yes,Loyal Customer,Bank Transfer,Weekly
328,Tua,1,Coat,Outerwear,Medium,Iowa,M,Teal,Summer,Fair,Yes,Free Shipping,Yes,Yes,Loyal Customer,PayPal,Weekly
329,Dewasa,1,Coat,Outerwear,Medium,Florida,M,Yellow,Fall,Poor,Yes,Free Shipping,Yes,Yes,New Customer,Credit Card,Weekly
330,Tua,1,Socks,Clothing,Low,Nevada,S,White,Summer,Poor,Yes,2-Day Shipping,Yes,Yes,Loyal Customer,Bank Transfer,Monthly
331,Dewasa,1,Sweater,Clothing,Medium,North Dakota,M,Beige,Winter,Good,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Bi-Weekly
332,Dewasa,1,Shirt,Clothing,High,Florida,L,Beige,Fall,Fair,Yes,Store Pickup,Yes,Yes,Loyal Customer,PayPal,Quarterly
333,Muda,1,Shirt,Clothing,High,New York,M,Maroon,Winter,Poor,Yes,2-Day Shipping,Yes,Yes,New Customer,Credit Card,Monthly
334,Dewasa,1,Sweater,Clothing,Medium,Alaska,M,Teal,Winter,Very Good,Yes,Standard,Yes,Yes,Regular Customer,Bank Transfer,Bi-Weekly
335,Dewasa,1,Blouse,Clothing,Medium,Kansas,M,Lavender,Fall,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Credit Card,Annually
336,Muda,1,Sweater,Clothing,High,Oregon,L,Maroon,Spring,Good,Yes,Standard,Yes,Yes,Loyal Customer,Venmo,Every 3 Months
337,Dewasa,1,Hat,Accessories,High,Rhode Island,S,Orange,Fall,Very Good,Yes,Express,Yes,Yes,Regular Customer,PayPal,Annually
338,Dewasa,1,Sweater,Clothing,Medium,New Mexico,M,Cyan,Winter,Very Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Bank Transfer,Annually
339,Tua,1,Hoodie,Clothing,High,Massachusetts,M,Silver,Winter,Fair,Yes,Express,Yes,Yes,Regular Customer,Cash,Weekly
340,Dewasa,1,Shorts,Clothing,Low,Pennsylvania,M,Teal,Spring,Good,Yes,2-Day Shipping,Yes,Yes,Regular Customer,Credit Card,Every 3 Months
341,Dewasa,1,Shorts,Clothing,Medium,New Jersey,L,Blue,Summer,Fair,Yes,Express,Yes,Yes,Loyal Customer,Venmo,Every 3 Months
342,Muda,1,Hat,Accessories,Low,Utah,S,Blue,Summer,Excellent,Yes,Store Pickup,Yes,Yes,Loyal Customer,Debit Card,Bi-Weekly
343,Tua,1,Coat,Outerwear,Low,Kentucky,M,Olive,Spring,Poor,Yes,Next Day Air,Yes,Yes,Loyal Customer,Credit Card,Every 3 Months
344,Muda,1,Sandals,Footwear,Low,Nebraska,M,Purple,Summer,Very Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Venmo,Monthly
345,Muda,1,Skirt,Clothing,High,Virginia,M,Charcoal,Winter,Good,Yes,Standard,Yes,Yes,Loyal Customer,Debit Card,Monthly
346,Dewasa,1,Shoes,Footwear,Medium,Wyoming,S,Olive,Winter,Very Good,Yes,Next Day Air,Yes,Yes,Loyal Customer,Bank Transfer,Annually
347,Dewasa,1,Jeans,Clothing,Medium,New Mexico,L,Violet,Spring,Excellent,Yes,Next Day Air,Yes,Yes,New Customer,Cash,Weekly
348,Dewasa,1,Sandals,Footwear,Medium,Oregon,L,Red,Fall,Good,Yes,Store Pickup,Yes,Yes,Loyal Customer,PayPal,Fortnightly
349,Tua,1,Blouse,Clothing,Medium,South Carolina,M,Beige,Fall,Poor,Yes,Free Shipping,Yes,Yes,Regular Customer,PayPal,Fortnightly
350,Dewasa,1,Hat,Accessories,High,Arizona,M,Green,Winter,Good,Yes,2-Day Shipping,Yes,Yes,New Customer,Bank Transfer,Bi-Weekly
